"availability_date","base_msrp","bed","cab","color","created_at","dealer","drivetrain","engine","interior","model","packages","total_msrp","total_packages","transmission","vehicle","vin","year"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:29:43","04649","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Carpet Mat Package[installed_msrp], 50 State Emissions, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Venza Owner's Manual Portfolio[installed_msrp]","46769.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ175296","2024"
,"39280",,,"Black","2024-06-03 11:29:43","04636","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Door Edge Guards[installed_msrp], Carpet Mat Package[installed_msrp], 50 State Emissions","41139.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ178133","2024"
,"40405",,,"Celestial Black","2024-06-03 11:29:43","04636","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Carpet Mat Package[installed_msrp], Nightshade Edition, Integrated Dashcam[installed_msrp], 50 State Emissions, Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Special Color","44039.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ173708","2024"
,"35070",,,"Black","2024-06-03 11:29:43","04315","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Fabric","le","Door Edge Guards[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","36929.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ178021","2024"
,"39280",,,"Black","2024-06-03 11:29:43","04315","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Roof Rack Cross Bars[installed_msrp], First Aid Kit w/ PPE[installed_msrp], Alloy Wheel Locks[installed_msrp], 50 State Emissions, Venza Owner's Manual Portfolio[installed_msrp], Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Quick Charging Cable Package[installed_msrp]","42068.0",9,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ175328","2024"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:43","04315","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Roof Rack Cross Bars[installed_msrp], First Aid Kit w/ PPE[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], Special Color, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], 50 State Emissions","42493.0",10,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ173855","2024"
,"40405",,,"Ruby Flare Pearl","2024-06-03 11:29:43","04315","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Special Color, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Nightshade Edition, Venza Owner's Manual Portfolio[installed_msrp], First Aid Kit w/ PPE[installed_msrp], Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","44273.0",11,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ174781","2024"
,"40405",,,"Celestial Black","2024-06-03 11:29:43","04315","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Quick Charging Cable Package[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Special Color, 50 State Emissions, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, First Aid Kit w/ PPE[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], Nightshade Edition","44273.0",11,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ173519","2024"
,"40405",,,"Celestial Black","2024-06-03 11:29:43","04315","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","50 State Emissions, Nightshade Edition, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], First Aid Kit w/ PPE[installed_msrp], Alloy Wheel Locks[installed_msrp], Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Carpet Mat Package[installed_msrp], Special Color","44513.0",11,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ164838","2024"
,"39280",,,"Coastal Gray Metallic","2024-06-03 11:29:44","04033","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Door Edge Guards[installed_msrp]","41139.0",3,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ164604","2024"
,"40405",,,"Wind Chill Pearl","2024-06-03 11:29:44","04033","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Star Gaze™ Fixed Panoramic Roof, Door Edge Guards[installed_msrp], 50 State Emissions, Nightshade Edition, All-Weather Floor Liner Package[installed_msrp]","43664.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ177518","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:44","04033","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Venza Owner's Manual Portfolio[installed_msrp], 50 State Emissions, Special Color, All-Weather Floor Liner Package[installed_msrp]","45355.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ177087","2024"
,"39280",,,"Coastal Gray Metallic","2024-06-03 11:29:44","04726","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","50 State Emissions, Carpet Mat Package[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], Door Edge Guards[installed_msrp]","41150.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ178158","2024"
,"39280",,,"Celestial Black [extra_cost_color]","2024-06-03 11:29:44","04726","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","Door Edge Guards[installed_msrp], 50 State Emissions, Carpet Mat Package[installed_msrp], Venza Owner's Manual Portfolio[installed_msrp], Special Color, Quick Charging Cable Package[installed_msrp]","41644.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ178792","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:29:44","04726","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","50 State Emissions, Quick Charging Cable Package[installed_msrp], Door Edge Guards[installed_msrp], Carpet Mat Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof, Venza Owner's Manual Portfolio[installed_msrp]","46554.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ176119","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:29:44","04726","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, 50 State Emissions, Special Color, Quick Charging Cable Package[installed_msrp], Carpet Mat Package[installed_msrp], Door Edge Guards[installed_msrp]","46968.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ176982","2024"
,"40405",,,"Celestial Black","2024-06-03 11:29:45","04748","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","All-Weather Floor Liner Package[installed_msrp], Black Roof Rail, Nightshade Edition, Special Color, 50 State Emissions","42109.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ179773","2024"
,"39280",,,"Celestial Black [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Special Color, All-Weather Floor Liner Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Quick Charging Cable Package[installed_msrp], Door Edge Guards[installed_msrp], Roof Rack Cross Bars[installed_msrp], 50 State Emissions","42018.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ165753","2024"
,"39280",,,"Celestial Black [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","All-Weather Floor Liner Package[installed_msrp], Quick Charging Cable Package[installed_msrp], Alloy Wheel Locks[installed_msrp], Roof Rack Cross Bars[installed_msrp], Door Edge Guards[installed_msrp], Special Color, 50 State Emissions, Paint Protection Film (Hood, Fenders, Mirror Backs and Door Cups)[installed_msrp]","42457.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ164139","2024"
,"40405",,,"Celestial Black","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","50 State Emissions, Special Color, Nightshade Edition, Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp]","43664.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ174125","2024"
,"40405",,,"Celestial Black","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Door Edge Guards[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Nightshade Edition, 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, Special Color, Alloy Wheel Locks[installed_msrp]","43729.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ175302","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Roof Rack Cross Bars[installed_msrp], Special Color, All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], 50 State Emissions","45819.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ173284","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Door Edge Guards[installed_msrp], Special Color, Roof Rack Cross Bars[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp]","45819.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ174147","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Roof Rack Cross Bars[installed_msrp], All-Weather Floor Liner Package[installed_msrp], Special Color, Door Edge Guards[installed_msrp], 50 State Emissions","45819.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ171904","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Roof Rack Cross Bars[installed_msrp], 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Special Color, Door Edge Guards[installed_msrp]","45819.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ173742","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, All-Weather Floor Liner Package[installed_msrp], Roof Rack Cross Bars[installed_msrp], 50 State Emissions, Door Edge Guards[installed_msrp]","45819.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ171256","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Special Color, 50 State Emissions, Roof Rack Cross Bars[installed_msrp]","45819.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ169758","2024"
,"43215",,,"Blueprint","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Door Edge Guards[installed_msrp], 50 State Emissions, Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp]","46474.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ171925","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Door Edge Guards[installed_msrp]","46474.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ172984","2024"
,"43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ174215","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Special Color, 50 State Emissions","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ171597","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, 50 State Emissions, Door Edge Guards[installed_msrp], Special Color, All-Weather Floor Liner Package[installed_msrp]","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ171090","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Special Color, Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ168618","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","50 State Emissions, Special Color, Door Edge Guards[installed_msrp], Star Gaze™ Fixed Panoramic Roof, All-Weather Floor Liner Package[installed_msrp]","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ171989","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Special Color, All-Weather Floor Liner Package[installed_msrp], 50 State Emissions, Door Edge Guards[installed_msrp]","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ170942","2024"
,"43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Door Edge Guards[installed_msrp], Special Color, 50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Star Gaze™ Fixed Panoramic Roof","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ171159","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:29:45","04136","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","50 State Emissions, All-Weather Floor Liner Package[installed_msrp], Door Edge Guards[installed_msrp], Special Color, Star Gaze™ Fixed Panoramic Roof","46899.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ172101","2024"
